Meligethes obscurus Erichson,Coleoptera: Nitidulidae,P. sterilis,1
Meligethes obscurus Erichson,Coleoptera: Nitidulidae,S. aria,1
Meligethes obscurus Erichson,Coleoptera: Nitidulidae,T. scorodonia,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,Asteraceae sp.,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,B. perenis,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,C. ruber,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,Crepis sp.,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,G. robertianum,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,H. nunmularium,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,Hieracium sp.,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,H. comosa,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,P. officinarum,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,Ranunculus sp1,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,R. fruticosus,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,S. columbaria,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,S. olusatrum,1
Meligethes solidus Kugelann,Coleoptera: Nitidulidae,V. thapsus,1
Oedemera lurida Marsham,Coleoptera: Oedemeridae,A. millefolium,1
Oedemera lurida Marsham,Coleoptera: Oedemeridae,C. ruber,1
Oedemera lurida Marsham,Coleoptera: Oedemeridae,Crepis sp.,1
Oedemera lurida Marsham,Coleoptera: Oedemeridae,H. nunmularium,1
Oedemera lurida Marsham,Coleoptera: Oedemeridae,H. comosa,1
Oedemera lurida Marsham,Coleoptera: Oedemeridae,O. vulgare,1
Oedemera lurida Marsham,Coleoptera: Oedemeridae,S. minor,1
Oedemera lurida Marsham,Coleoptera: Oedemeridae,Senecio sp.,1
Oedemera nobilis Scopoli,Coleoptera: Oedemeridae,A. millefolium,1
Oedemera nobilis Scopoli,Coleoptera: Oedemeridae,C. ruber,1
Oedemera nobilis Scopoli,Coleoptera: Oedemeridae,H. nunmularium,1
Oedemera nobilis Scopoli,Coleoptera: Oedemeridae,L. vulgare,1
Oedemera nobilis Scopoli,Coleoptera: Oedemeridae,P. officinarum,1
Cetonia aurata L.,Coleoptera: Scarabaeidae,C. monogyna,1
Anaspis frontalis L.,Coleoptera: Scraptiidae,R. arvensis,1
Anaspis pulicaria Costa,Coleoptera: Scraptiidae,C. vitalba,1
Anaspis pulicaria Costa,Coleoptera: Scraptiidae,C. sanguinea,1
Anaspis pulicaria Costa,Coleoptera: Scraptiidae,Hieracium sp.,1
Anaspis pulicaria Costa,Coleoptera: Scraptiidae,L. vulgare,1
Anaspis pulicaria Costa,Coleoptera: Scraptiidae,R. canina,1
Anaspis pulicaria Costa,Coleoptera: Scraptiidae,R. fruticosus,1
Anaspis pulicaria Costa,Coleoptera: Scraptiidae,U. europaeus,1
Anaspis pulicaria Costa,Coleoptera: Scraptiidae,V.lantana,1
Eusphalerum luteum Marsham,Coleoptera: Staphylinidae,E. cannabinum,1
Eusphalerum luteum Marsham,Coleoptera: Staphylinidae,R. fruticosus,1
Anthomyia liturata Robineau-Desvoidy,Diptera: Anthomyiidae,S. virgaurea,1
Delia sp.,Diptera: Anthomyiidae,H. nunmularium,1
Delia sp.,Diptera: Anthomyiidae,L. serriola,1
Delia sp.,Diptera: Anthomyiidae,S. columbaria,1
Delia sp.,Diptera: Anthomyiidae,S. olusatrum,1
Heterostylodes nominabilis Collin,Diptera: Anthomyiidae,Crepis sp.,1
Heterostylodes nominabilis Collin,Diptera: Anthomyiidae,Hieracium sp.,1
Heterostylodes nominabilis Collin,Diptera: Anthomyiidae,P. officinarum,1
Heterostylodes nominabilis Collin,Diptera: Anthomyiidae,Ranunculus sp1,1
Pegoplata aestiva Meigen,Diptera: Anthomyiidae,H. nunmularium,1
Pegoplata aestiva Meigen,Diptera: Anthomyiidae,H. perfuratum,1
Pegoplata aestiva Meigen,Diptera: Anthomyiidae,Senecio sp.,1
Pegoplata aestiva Meigen,Diptera: Anthomyiidae,S. arvensis,1
Anthomyiidae sp1,Diptera: Anthomyiidae,S. officinale,1
Anthomyiidae sp2,Diptera: Anthomyiidae,H. perfuratum,1
Bombylius major L.,Diptera: Bombyliidae,C. ruber,1
Bombylius major L.,Diptera: Bombyliidae,G. robertianum,1
Lucilia illustris Meigen,Diptera: Calliphoridae,S. columbaria,1
Lucilia illustris Meigen,Diptera: Calliphoridae,S. jacobaea,1
Lucilia illustris Meigen,Diptera: Calliphoridae,Senecio sp.,1
Pollenia rudis Fabricius,Diptera: Calliphoridae,S. virgaurea,1
Orthocladiinae cf. sp.,Diptera: Chironomidae,C. vitalba,1
Conioscinella sp.,Diptera: Chloropidae,M. lupina,1
Lasiambia palposa Fall‚n,Diptera: Chloropidae,L. vulgare,1
Lasiambia palposa Fall‚n,Diptera: Chloropidae,Senecio sp.,1
Lasiambia palposa Fall‚n,Diptera: Chloropidae,T. polytrichus,1
Trachysiphonella sp1,Diptera: Chloropidae,G. verum,1
Trachysiphonella sp2,Diptera: Chloropidae,R.  canina,1
Chloropidae sp1,Diptera: Chloropidae,T. polytrichus,1
Conops quadrifasciatus De Geer,Diptera: Conopidae,Senecio sp.,1
Discomyza incurva Fall‚n,Diptera: Ephydridae,Apiaceae sp.,1
Discomyza incurva Fall‚n,Diptera: Ephydridae,G. verum,1
Platypalpus nigritarsis Fall‚n cf. ,Diptera: Hybotidae,R. arvensis,1
Peplomyza litura Meigen,Diptera: Lauxaniidae,R. fruticosus,1
Lauxaniidae sp1,Diptera: Lauxaniidae,C. vitalba,1
Neomyia cornicina Fabricius,Diptera: Muscidae,S. virgaurea,1
Muscidae sp1,Diptera: Muscidae,U. europaeus,1
Megaselia sp.,Diptera: Phoridae,C. monogyna,1
Eudorylas sp.,Diptera: Pipunculidae,C. vulgare,1
Rhinophora lepida Meigen,Diptera: Rhinophoridae,A. millefolium,1
Rhinophora lepida Meigen,Diptera: Rhinophoridae,G. rotundifolia,1
Rhinophora lepida Meigen,Diptera: Rhinophoridae,S. officinale,1
Brachicoma devia Fallen,Diptera: Sarcophagidae,Senecio sp.,1
Heteronychia haemorrhoa Meigen,Diptera: Sarcophagidae,A. millefolium,1
Sarcophaga carnaria L.,Diptera: Sarcophagidae,T. japonica,1
Sarcophaga nigriventris Meigen,Diptera: Sarcophagidae,E. cannabinum,1
Sarcophaga nigriventris Meigen,Diptera: Sarcophagidae,S.  jacobaea,1
Sarcophaga nigriventris Meigen,Diptera: Sarcophagidae,S. virgaurea,1
Sarcophaga nigriventris Meigen,Diptera: Sarcophagidae,T. japonica,1
Sarcophaga subvicina Rohdendorf,Diptera: Sarcophagidae,S. virgaurea,1
Sarcophaga spp.,Diptera: Sarcophagidae,H. helix,1
Sarcophaga spp.,Diptera: Sarcophagidae,S. olusatrum,1
Sciaridae Gen1 sp.,Diptera: Sciaridae,Senecio sp.,1
Sciaridae Gen2 sp.,Diptera: Sciaridae,H. helix,1
Sepsis cf. fulgens Meigen,Diptera: Sepsidae,C. vulgare,1
Sepsis cynipsea L.,Diptera: Sepsidae,C. vitalba,1
Baccha sp.,Diptera: Syrphidae,M. muralis,1
Cheilosia soror Zetterstedt,Diptera: Syrphidae,T. japonica,1
Dasysyrphus tricinctus Fall‚n,Diptera: Syrphidae,P. officinarum,1
Epistrophe grossularia Meigen,Diptera: Syrphidae,C. ruber,1
Epistrophe grossularia Meigen,Diptera: Syrphidae,S. columbaria,1
Epistrophe grossularia Meigen,Diptera: Syrphidae,S. arvensis,1
Epistrophe grossularia Meigen,Diptera: Syrphidae,T. scorodonia,1
Epistrophe grossularia Meigen,Diptera: Syrphidae,T. japonica,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,C. ruber,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,C. vitalba,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,Crepis sp.,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,G. verum,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,G. robertianum,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,H. nunmularium,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,H. perfuratum,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,L. serriola,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,M. muralis,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,O. vulgare,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,P. officinarum,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,R. fruticosus,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,S. columbaria,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,S. dulcamara,1
Episyrphus balteatus DeGeer,Diptera: Syrphidae,S. virgaurea,1
Eristalis arbustorum L.,Diptera: Syrphidae,A. millefolium,1
Eristalis arbustorum L.,Diptera: Syrphidae,S. columbaria,1
Eristalis arbustorum L.,Diptera: Syrphidae,Senecio sp.,1
Eristalis interruptus Poda,Diptera: Syrphidae,S. virgaurea,1
Eristalis intricarius L.,Diptera: Syrphidae,R. fruticosus,1
Eristalis pertinax Scopoli,Diptera: Syrphidae,S. columbaria,1
Eristalis tenax L.,Diptera: Syrphidae,Crepis sp.,1
Eristalis tenax L.,Diptera: Syrphidae,E. cannabinum,1
Eristalis tenax L.,Diptera: Syrphidae,Hieracium sp.,1
Eristalis tenax L.,Diptera: Syrphidae,S. columbaria,1
Eristalis tenax L.,Diptera: Syrphidae,S. virgaurea,1
Eupeodes luniger Meigen,Diptera: Syrphidae,L. serriola,1
Eupeodes luniger Meigen,Diptera: Syrphidae,S. columbaria,1
Eupeodes luniger Meigen,Diptera: Syrphidae,S.  jacobaea,1
Ferdinandea cuprea Scopoli,Diptera: Syrphidae,Crepis sp.,1
Ferdinandea cuprea Scopoli,Diptera: Syrphidae,Hieracium sp.,1
Ferdinandea cuprea Scopoli,Diptera: Syrphidae,M. muralis,1
Helophilus pendulus L.,Diptera: Syrphidae,Apiaceae sp.,1
Helophilus pendulus L.,Diptera: Syrphidae,C. vitalba,1
Helophilus pendulus L.,Diptera: Syrphidae,C. ascendens,1
Helophilus pendulus L.,Diptera: Syrphidae,H. helix,1
Helophilus pendulus L.,Diptera: Syrphidae,S. columbaria,1
Helophilus pendulus L.,Diptera: Syrphidae,S. virgaurea,1
Melangyna umbellatarum Fabricius,Diptera: Syrphidae,C. franchetti,1
Melangyna umbellatarum Fabricius,Diptera: Syrphidae,H. nunmularium,1
Melangyna umbellatarum Fabricius,Diptera: Syrphidae,O. vulgare,1
Melanostoma mellinum L.,Diptera: Syrphidae,Crepis sp.,1
Melanostoma mellinum L.,Diptera: Syrphidae,H. nunmularium,1
Melanostoma mellinum L.,Diptera: Syrphidae,H. nunmularium,1
Melanostoma mellinum L.,Diptera: Syrphidae,L. serriola,1
Melanostoma mellinum L.,Diptera: Syrphidae,P. lanceolata,1
Melanostoma mellinum L.,Diptera: Syrphidae,Senecio sp.,1
Melanostoma scalare Fabricius,Diptera: Syrphidae,Crepis sp.,1
Melanostoma scalare Fabricius,Diptera: Syrphidae,G. robertianum,1
Melanostoma scalare Fabricius,Diptera: Syrphidae,H. nunmularium,1
Melanostoma scalare Fabricius,Diptera: Syrphidae,H. perfuratum,1
Melanostoma scalare Fabricius,Diptera: Syrphidae,L. serriola,1
Melanostoma scalare Fabricius,Diptera: Syrphidae,M. muralis,1
Meliscaeva auricollis Meigen,Diptera: Syrphidae,C. ruber,1
Meliscaeva auricollis Meigen,Diptera: Syrphidae,R. arvensis,1
Meliscaeva auricollis Meigen,Diptera: Syrphidae,R. fruticosus,1
Meliscaeva cinctella Zetterstedt,Diptera: Syrphidae,C. vitalba,1
Metasyrphus cf. latilunulatus Collin,Diptera: Syrphidae,R. canina,1
Metasyrphus corollae Fabricius,Diptera: Syrphidae,Crepis sp.,1
Metasyrphus latifasciatus Macquart,Diptera: Syrphidae,S. virgaurea,1
Metasyrphus luniger Meigen,Diptera: Syrphidae,L. serriola,1
Myathropa florea L.,Diptera: Syrphidae,C. ruber,1
Myathropa florea L.,Diptera: Syrphidae,H. helix,1
Paragus haemorrhous Meigen,Diptera: Syrphidae,A. millefolium,1
Paragus haemorrhous Meigen,Diptera: Syrphidae,C. ruber,1
Paragus haemorrhous Meigen,Diptera: Syrphidae,G. verum,1
Paragus haemorrhous Meigen,Diptera: Syrphidae,H. nunmularium,1
Paragus haemorrhous Meigen,Diptera: Syrphidae,L. vulgare,1
Paragus haemorrhous Meigen,Diptera: Syrphidae,S. virgaurea,1
Paragus haemorrhous Meigen,Diptera: Syrphidae,T. polytrichus,1
Paragus haemorrhous Meigen,Diptera: Syrphidae,T. japonica,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,C. vitalba,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,G. robertianum,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,H. nunmularium,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,Hieracium sp.,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,H. perfuratum,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,M. lupina,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,R. fruticosus,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,S.  jacobaea,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,Senecio sp.,1
Platycheirus albimanus Fabricius,Diptera: Syrphidae,S. virgaurea,1
Platycheirus amplus Curran cf.,Diptera: Syrphidae,G. robertianum,1
Platycheirus clypeatus Meigen,Diptera: Syrphidae,M. muralis,1
Platycheirus clypeatus Meigen,Diptera: Syrphidae,S. minor,1
Platycheirus scutatus Meigen,Diptera: Syrphidae,H. perfuratum,1
Platycheirus scutatus Meigen,Diptera: Syrphidae,M. muralis,1
Sphaerophoria scripta L.,Diptera: Syrphidae,A. sphaerocephalon,1
Sphaerophoria scripta L.,Diptera: Syrphidae,C. vitalba,1
Sphaerophoria scripta L.,Diptera: Syrphidae,H. nunmularium,1
Sphaerophoria scripta L.,Diptera: Syrphidae,H. perfuratum,1
Sphaerophoria scripta L.,Diptera: Syrphidae,L. serriola,1
Sphaerophoria scripta L.,Diptera: Syrphidae,P. officinarum,1
Sphaerophoria scripta L.,Diptera: Syrphidae,Senecio sp.,1
Sphaerophoria scripta L.,Diptera: Syrphidae,S. officinale,1
Sphaerophoria scripta L.,Diptera: Syrphidae,S. virgaurea,1
Sphaerophoria scripta L.,Diptera: Syrphidae,S. virgaurea,1
Sphaerophoria scripta L.,Diptera: Syrphidae,T. japonica,1
Syritta pipiens L.,Diptera: Syrphidae,A. millefolium,1
Syritta pipiens L.,Diptera: Syrphidae,E. cannabinum,1
Syritta pipiens L.,Diptera: Syrphidae,L. serriola,1
Syrphus ribesii L.,Diptera: Syrphidae,C. ruber,1
Syrphus ribesii L.,Diptera: Syrphidae,C. vitalba,1
Syrphus ribesii L.,Diptera: Syrphidae,Crepis sp.,1
Syrphus ribesii L.,Diptera: Syrphidae,E. cannabinum,1
Syrphus ribesii L.,Diptera: Syrphidae,H. helix,1
Syrphus ribesii L.,Diptera: Syrphidae,H. nunmularium,1
Syrphus ribesii L.,Diptera: Syrphidae,Hieracium sp.,1
Syrphus ribesii L.,Diptera: Syrphidae,L. serriola,1
Syrphus ribesii L.,Diptera: Syrphidae,P. officinarum,1
Syrphus ribesii L.,Diptera: Syrphidae,Ranunculus sp2,1
Syrphus ribesii L.,Diptera: Syrphidae,R. fruticosus,1
Syrphus ribesii L.,Diptera: Syrphidae,S. columbaria,1
Syrphus ribesii L.,Diptera: Syrphidae,Senecio sp.,1
Syrphus ribesii L.,Diptera: Syrphidae,S. arvensis,1
Syrphus ribesii L.,Diptera: Syrphidae,T. japonica,1
Syrphus torvus Osten Sacken,Diptera: Syrphidae,L. vulgare,1
Syrphus torvus Osten Sacken,Diptera: Syrphidae,S. columbaria,1
Syrphus vitripennis Meigen,Diptera: Syrphidae,C. vitalba,1
Syrphus vitripennis Meigen,Diptera: Syrphidae,Hieracium sp.,1
Syrphus vitripennis Meigen,Diptera: Syrphidae,Senecio sp.,1
Volucella pellucens L.,Diptera: Syrphidae,L. vulgare,1
Dexiosoma caninum Fabricius,Diptera: Fabricius,R. fruticosus,1
Eriothrix rufomaculata DeGeer,Diptera: Tachinidae,A. millefolium,1
Eriothrix rufomaculata DeGeer,Diptera: Tachinidae,C. vitalba,1
Eriothrix rufomaculata DeGeer,Diptera: Tachinidae,E. cannabinum,1
Eriothrix rufomaculata DeGeer,Diptera: Tachinidae,H. nunmularium,1
Eriothrix rufomaculata DeGeer,Diptera: Tachinidae,Senecio sp.,1
Phasia pusilla Meigen,Diptera: Tachinidae,A. millefolium,1
Solieria pacifica Meigen,Diptera: Tachinidae,A. millefolium,1
Solieria pacifica Meigen,Diptera: Tachinidae,Apiaceae sp.,1
Tachina fera L.,Diptera: Tachinidae,S. virgaurea,1
Myrmecoris gracilis R.F.Sahlberg  _,Heteroptera: Miridae,A. sphaerocephalon,1
Myrmecoris gracilis R.F.Sahlberg  _,Heteroptera: Miridae,C. ruber,1
Myrmecoris gracilis R.F.Sahlberg  _,Heteroptera: Miridae,T. pratense,1
Myrmecoris gracilis R.F.Sahlberg  _,Heteroptera: Miridae,T. glauca,1
Heteroptera sp1,Heteroptera,U. europaeus,1
Heteroptera sp2,Heteroptera,A. millefolium,1
Heteroptera sp3,Heteroptera,S. columbaria,1
Heteroptera sp4,Heteroptera,A. millefolium,1
Heteroptera sp5,Heteroptera,H. nunmularium,1
Heteroptera sp6,Heteroptera,R. fruticosus,1
Heteroptera sp6,Heteroptera,L. vulgare,1
Heteroptera sp7,Heteroptera,A. millefolium,1
Heteroptera sp8,Heteroptera,C. vitalba,1
Heteroptera sp9,Heteroptera,G. robertianum,1
Heteroptera sp10,Heteroptera,O. vulgare,1
Heteroptera sp8,Heteroptera,O. vulgare,1
Heteroptera sp9,Heteroptera,Senecio sp.,1
Heteroptera sp9,Heteroptera,E. cannabinum,1
Heteroptera sp10,Heteroptera,R. fruticosus,1
Homoptera sp1,Homoptera,C. ruber,1
Homoptera sp2,Homoptera,C. ruber,1
Homoptera sp3,Homoptera,C. ruber,1
Andrena bicolor Fabricius,Hymenoptera: Andrenidae,G. robertianum,1
Andrena minutula Kirby,Hymenoptera: Andrenidae,A. millefolium,1
Andrena sp3,Hymenoptera: Andrenidae,P. officinarum,1
Apis mellifera L.,Hymenoptera: Apidae,C. vitalba,1
Apis mellifera L.,Hymenoptera: Apidae,R. fruticosus,1
Bombus hortorum L.,Hymenoptera: Apidae,C. ruber,1
Bombus hortorum L.,Hymenoptera: Apidae,L. vulgare,1
Bombus hortorum L.,Hymenoptera: Apidae,R. arvensis,1
Bombus hortorum L.,Hymenoptera: Apidae,T. scorodonia,1
Bombus lapidarius L.,Hymenoptera: Apidae,A. sphaerocephalon,1
Bombus lapidarius L.,Hymenoptera: Apidae,C. franchetti,1
Bombus lapidarius L.,Hymenoptera: Apidae,Crepis sp.,1
Bombus lapidarius L.,Hymenoptera: Apidae,H. nunmularium,1
Bombus lapidarius L.,Hymenoptera: Apidae,H. camosa,1
Bombus lapidarius L.,Hymenoptera: Apidae,L. corniculatus,1
Bombus lapidarius L.,Hymenoptera: Apidae,R. fruticosus,1
Bombus lapidarius L.,Hymenoptera: Apidae,S. columbaria,1
Bombus lapidarius L.,Hymenoptera: Apidae,Senecio sp.,1
Bombus lucorum L.,Hymenoptera: Apidae,L. vulgare,1
Bombus lucorum L.,Hymenoptera: Apidae,O. vulgare,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,A. sphaerocephalon,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,Apiaceae sp.,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,B. davidii,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,C. vulgaris,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,C. ruber,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,C. vitalba,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,C. acinos,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,C. ascendens,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,C. franchetti,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,Crepis sp.,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,G. robertianum,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,G. rotundifolia,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,H. nunmularium,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,Hieracium sp.,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,H. camosa,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,H. perfuratum,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,L. corniculatus,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,M. pratense,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,O. vulgare,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,P. officinarum,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,Ranunculus sp1,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,R. arvensis,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,R. fruticosus,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,S. columbaria,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,S. dulcamara,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,S. virgaurea,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,S. arvensis,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,T. scorodonia,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,T. japonica,1
Bombus pascuorum Scopoli,Hymenoptera: Apidae,U. europaeus,1
Bombus pratorum L.,Hymenoptera: Apidae,C. franchetti,1
Bombus pratorum L.,Hymenoptera: Apidae,G. robertianum,1
Bombus pratorum L.,Hymenoptera: Apidae,L. vulgare,1
Bombus pratorum L.,Hymenoptera: Apidae,R. arvensis,1
Bombus pratorum L.,Hymenoptera: Apidae,R. canina,1
Bombus terrestris L.,Hymenoptera: Apidae,C. ruber,1
Bombus terrestris L.,Hymenoptera: Apidae,C. franchetti,1
Bombus terrestris L.,Hymenoptera: Apidae,Crepis sp.,1
Bombus terrestris L.,Hymenoptera: Apidae,R. fruticosus,1
Bombus terrestris L.,Hymenoptera: Apidae,Senecio sp.,1
Bombus vestalis Geoffroy,Hymenoptera: Apidae,O. vulgare,1
Bombus vestalis Geoffroy,Hymenoptera: Apidae,S. virgaurea,1
Ceratina cyanea Kirby,Hymenoptera: Apidae,H. nunmularium,1
Ceratina cyanea Kirby,Hymenoptera: Apidae,P. officinarum,1
Arge pagana Panzer,Hymenoptera: Argidae,Apiaceae sp.,1
Hylaeus communis Nylander,Hymenoptera: Colletidae,C. vitalba,1
Hylaeus communis Nylander,Hymenoptera: Colletidae,Senecio sp.,1
Hylaeus hyalinatus Smith,Hymenoptera: Colletidae,A. millefolium,1
Formica fusca L. _,Hymenoptera: Formicidae,Apiaceae sp.,1
Formica fusca L. _,Hymenoptera: Formicidae,C. ruber,1
Formica fusca L. _,Hymenoptera: Formicidae,C. sanguinea,1
Formica fusca L. _,Hymenoptera: Formicidae,C. franchetti,1
Formica fusca L. _,Hymenoptera: Formicidae,C. horizontalis,1
Formica fusca L. _,Hymenoptera: Formicidae,C. monogyna,1
Formica fusca L. _,Hymenoptera: Formicidae,G. verum,1
Formica fusca L. _,Hymenoptera: Formicidae,H. helix,1
Formica fusca L. _,Hymenoptera: Formicidae,H. nunmularium,1
Formica fusca L. _,Hymenoptera: Formicidae,H. perfuratum,1
Formica fusca L. _,Hymenoptera: Formicidae,S. olusatrum,1
Formica fusca L. _,Hymenoptera: Formicidae,S. aria,1
Formica fusca L. _,Hymenoptera: Formicidae,T. communis,1
Formica fusca L. _,Hymenoptera: Formicidae,T. japonica,1
Formica fusca L. _,Hymenoptera: Formicidae,T. glauca,1
Formica fusca L. _,Hymenoptera: Formicidae,V. lantana,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,C. acinos,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,C. franchetti,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,C. horizontalis,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,G. robertianum,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,H. nunmularium,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,S. columbaria,1
