ID,Species,Interactions,Connectance,Type of interactions,Type of data,Reference,Locality of Studi,Latitude,Longitude
Souza etal 2018,NA,NA,NA,Pollination,1,Souza etal 2018,Brazil,-20.778108,-55.193091
