Matuku,16/01/16,1300,BRUsua,Datura stramonium,0,0,1,0,0,0,0,0,0,0,0
Matuku,16/01/16,1100,BRUsua,Datura stramonium,0,0,1,0,0,0,0,0,0,1,0
Matuku,13/01/16,1300,BRUsua,Datura stramonium,0,0,0,0,0,0,0,0,0,4,0
Matuku,13/01/16,1500,BRUsua,Datura stramonium,1,0,0,0,0,0,0,0,0,4,0
Matuku,13/01/16,1100,BRUsua,Datura stramonium,0,0,0,0,0,0,0,0,0,15,0
Matuku,13/01/16,0900,BRUsua,Datura stramonium,0,0,0,0,0,0,0,0,0,20,0
Matuku,16/01/16,1100,CALssr,Calystegia sepium subsp. roseata,0,1,0,0,0,0,0,0,0,0,0
Matuku,16/01/16,1300,CALssr,Calystegia sepium subsp. roseata,0,0,1,0,0,0,0,0,0,0,0
Matuku,3/02/16,1100,CALssr,Calystegia sepium subsp. roseata,0,0,1,0,0,0,0,0,0,0,0
Matuku,3/02/16,1300,CALssr,Calystegia sepium subsp. roseata,0,1,0,0,0,0,0,0,0,0,0
Matuku,3/02/16,1500,CALssr,Calystegia sepium subsp. roseata,0,0,0,0,0,0,0,1,0,0,0
Matuku,11/02/16,1100,CALssr,Calystegia sepium subsp. roseata,1,0,0,0,0,0,0,0,0,0,0
Matuku,11/02/16,1300,CALssr,Calystegia sepium subsp. roseata,1,0,0,0,0,0,0,0,0,0,0
Matuku,16/02/16,0900,CALssr,Calystegia sepium subsp. roseata,0,0,0,0,0,0,0,1,0,0,0
Matuku,16/02/16,1300,CALssr,Calystegia sepium subsp. roseata,0,0,1,0,0,0,0,0,0,0,0
Matuku,21/01/16,0900,CALssr,Calystegia sepium subsp. roseata,0,1,0,0,0,0,0,0,0,0,0
Matuku,21/01/16,1500,CALssr,Calystegia sepium subsp. roseata,1,0,0,0,0,0,0,0,0,0,0
Matuku,21/01/16,1500,CALssr,Calystegia sepium subsp. roseata,0,1,0,0,0,0,0,0,0,0,0
Matuku,25/01/16,0900,CALssr,Calystegia sepium subsp. roseata,0,1,0,0,0,0,0,0,0,0,0
Matuku,25/01/16,1100,CALssr,Calystegia sepium subsp. roseata,0,0,0,0,0,1,0,0,0,0,0
Matuku,25/01/16,1300,CALssr,Calystegia sepium subsp. roseata,0,0,1,0,0,0,0,0,0,0,0
Matuku,25/01/16,1500,CALssr,Calystegia sepium subsp. roseata,0,0,0,0,0,0,1,0,0,0,0
Matuku,11/02/16,0900,CALssr,Calystegia sepium subsp. roseata,2,0,0,0,0,0,0,0,0,0,0
Matuku,21/01/16,1300,CALssr,Calystegia sepium subsp. roseata,1,0,0,0,0,0,0,1,0,0,0
Matuku,21/01/16,0900,CALssr,Calystegia sepium subsp. roseata,1,0,0,0,0,1,0,1,0,0,0
Matuku,21/01/16,1100,CALssr,Calystegia sepium subsp. roseata,1,0,0,0,0,0,0,2,0,0,0
Matuku,16/01/16,0900,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,16/01/16,1100,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,16/01/16,1300,DAUcar,Daucus carota,1,0,0,0,0,0,0,0,0,0,0
Matuku,3/02/16,1100,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,3/02/16,1300,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,3/02/16,1300,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,3/02/16,1500,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,3/02/16,1500,DAUcar,Daucus carota,0,0,0,0,0,0,0,0,0,0,1
Matuku,11/02/16,1300,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,16/02/16,0900,DAUcar,Daucus carota,0,0,0,0,0,0,0,1,0,0,0
Matuku,16/02/16,1100,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,16/02/16,1300,DAUcar,Daucus carota,0,0,0,0,1,0,0,0,0,0,0
Matuku,16/02/16,1500,DAUcar,Daucus carota,0,0,0,0,0,0,0,0,0,1,0
Matuku,16/02/16,1500,DAUcar,Daucus carota,0,0,0,0,0,0,1,0,0,0,0
Matuku,21/01/16,0900,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
Matuku,21/01/16,0900,DAUcar,Daucus carota,0,0,1,0,0,0,0,0,0,0,0
